,Unnamed: 0,Tweet,label
371,371,orang indonesia bicara orang indonesia bahasa arab tifatul,1
372,372,bagus khilafah komunis,0
373,373,maaf salah kroasia mayoritas katolik,0
374,374,antek asing antek amerika presiden plonga plongo rakyat bego xf xf x x nupone,1
375,375,kemarin sempat kuliah universitas hasan ih casablanca maroko salah universitas besar maroko mahasiswa terima kasih sambut hangat antusias,0
376,376,pintar sih xf xf x x xf xf x xd empati korban bom bodoh amp cemar,1
377,377,al alquran sunah merintahkan rang kafir akibat pecah belah bangsa,1
378,378,komisi berantas korupsi tangkap ott komisi berantas korupsi gagal bubar serah polisi jaksa,1
379,379,hadis rangkai pecah cabang yahudi nasrani,0
380,380,hina kiai nu bilang jalan nu hina ahok ajak gabung ahok antum mabuk kencing onta ya saudara,1
381,381,partai komunis indonesia,0
382,382,anjir,0
383,383,wkwk sih mantan ustad indonesia lawyers club lihat goblok sadar dunia maya sakit perut gue lihat nya,1
384,384,bodoh mantap gue selamat,0
385,385,rocky gerung kitab suci fiksi,0
386,386,cinta buta pilih salah,0
387,387,harap menteri agama gelar diskusi buka adab jelas,0
388,388,regweda salah catur weda sastra hindu kitab weda regweda kitab sruti kumpul sastra agama hindu utama v rujuk,0
389,389,bodoh tepat janji urus penting presiden,0
390,390,komisi berantas korupsi gelar program pilih kepala daerah integritas,0
391,391,salah jokowi uniform resource locator,1
392,392,dampak lengser rezim restart ekonomi bangkrut kalang ekonomi rubah sistem ekonomi syariat lengser ekonomi,0
393,393,kebun sayur deli serdang amp kebun buah binjai kebun sayur football stadium sekolah dasar katolik karya yosef evi layanto is ronaldo pardede si istri su pin is ronaldo pardede si istri the lie tju is ronaldo pardede si istri,0
394,394,gera tentang sistem otoriter kritik sesal otoriter,1
395,395,hasil susilo bambang yudhoyono kuasa proyek mangkrak korupsi besar uniform resource locator,1
396,396,manusia waspada,0
397,397,geblek ya jam gin ajak canda gue kerja pikir detail,1
398,398,salah isi ajar agama tokcer evil contoh simpel ulama kotbah maslahat kotbah generik agama tuju penting ateis kayak gu,0
399,399,jokowi diktator ramah antek cina bilang lindung negara satu republik indonesia hati bubar protes bilang bantu rohingya bantu eh kata citra,1
400,400,presiden jelang selenggara publikasi luas media nasional internasional jokowi pacu promosi asi games yukpromosikanasiangames,0
401,401,gincu berani dasar banci,1
402,402,bawa google ah tai del,0
403,403,nyanyi bareng yuk,0
404,404,instansi internasional cebong kaum radikal xf xf x x,1
405,405,biar rama biar shinta ucap tunduk malu ratap sedih biar rama shinta cerita asmara diam bisu dengar kisah cinta wayang senantiasa,0
406,406,salat hijab wajib hukum lesbi alas nya dekat ajak cerita dukung perlahan lahan ubah tinggal,0
407,407,foto tampar kilas foto sebar mana habib luthfi bin yahya menang peluk ulama konferensi internasional bela,0
408,408,pengaruh lolos pt sesal partai semangka wow ganti presiden,1
409,409,ketua dewan wakil rakyat budaya identik tunjuk seni,0
410,410,banget lelaki berengsek dunia nmudahan ya uniform resource locator,0
411,411,kuat ronde hihi ngentot sange,0
412,412,hoaks low back pain rupiah lemah apa pengaruh ekonomi bikin rugi badan usaha milik negara pokok jokowi presiden rupiah lemah ribu indonesia aman aman,0
413,413,lengser penghianat tusuk antek antek,1
414,414,orang kristen iman kasih harap dasar hidup,0
415,415,kerja perintah pusat perintah daerah swasta wujud bandara megah,0
416,416,kisah nyata malin kundang daftar nama kalimat ngewe wanita menteri agama ciputat ciputat raya bendi negara bendi polisi bendi tahan surat terang catat polisi sabang,1
417,417,dunia akan engkau hidup amal akhirat akan esok engkau tiada,0
418,418,minoritas muslim rohingya sekian zalim,1
419,419,barangkali sudut pandang mudah awat cagar budaya guna rg masyarakat adat hibah perintah daerah masyarakat adat hilang milik salah dasar bakau negara,0
420,420,ahok nista agama olok olok surat al almaidah cc,1
421,421,presiden regulasi hambat laksana usaha menteri tingkat provinsi tingkat kabupaten tingkat kota presiden pangkas banyak sederhana ratas,0
422,422,serban putih jubah putih hati nya busuk busuk tai onta bro,1
423,423,heran asli burik xf xf x xd,1
424,424,menang anies sandi diri bahu orang orang kena hukum fitnah,1
425,425,sih kutil babi leceh pribumi umat islam iklan ahok jahat,1
426,426,come out indonesia orang terima lgbt pacar kayak asing negeri sabar ya,0
427,427,forum koordinasi pimpin daerah wujud pilih kepala daerah politik uang isu sara,0
428,428,tiap aksi bela islam hina agama baris kaum munafik bela islam laku kelompok,0
429,429,tuju proses kuasa aman sejahtera adil rakyat politician academy positif lugas cerah,0
430,430,aju praperadilan atur pasal jo kitab undang undang hukum pidana aju ketua adil negeri bukti razia susila cacat prosedural status sangka batal hakim anggap,0
431,431,gue ketemu anjir gue,0
432,432,ya sex is keren but have ever tumpuk piring meja makan bawa sampah habis tonton bioskop cancel ojek online sembarang panggil orang main handphone sebut autis ajar diam bicara jatuh ju,0
433,433,guna make up skincare kandung merkuri pakai lipstik bibir resap pori pori xf xf x xb r wanita hamil merkuri serap akibat tumbuh janin hambat c,0
434,434,anut islam nusantara kecam partai komunis indonesia,0
435,435,hai orang orang yahudi nasrani ibrahim isma il ishaq ya qub,0
436,436,kerja cina proyek jalan tol lempar bendera merah putih hukum hormat bendera amp deportasi,1
437,437,jual forum konservasi leuser ngamprah haha bani kampret logika kacau,1
438,438,jaaaaaaancuuuuuuuk lips service bani onta,1
439,439,maksud sih citra daya kesan ganti presiden,1
440,440,mun rocky gerung komentar isi tragedi curi bukti rezim selesai miskin wkwk,0
441,441,cari gabung budaya hilang ciri khas akulturasi,0
442,442,ketua cebong kira pintar tau modal link kik kik kik si lo,1
443,443,cek yuk ketua komisi ih jokowi tolak hapus pilih kepala daerah langsung ketua komisi ih,0
444,444,indonesia prediksi negara ekonomi besar no dunia era milik generasi muda kesiap amp bekal kompetensi kuat generasi muda pasuk era ekonomi digital revolusi industri ge,0
445,445,foto hit kalang muka agama,0
446,446,ya harga tani sedia men supply indonesia ya harga gabah tani beli tengkulak lambung langka makan ambil bijak stabil,0
447,447,badan titit huhu,0
448,448,presiden joko widodo sistem izin usaha integrasi online online single rakyatbrsamajkw,0
449,449,hasan al bashri ulama akhlak kaum mukminin utama maaf az zuhud imam ahmad,0
450,450,presiden tinjau acara ada direktorat jenderal bea cukai tema silaturahmi presiden ri guna fasilitas pabean luncur izin online selasa maret,0
451,451,juni trio bangsat deh,1
452,452,pertamina rugi garuda rugi usaha listrik negara rugi kau rugi badan usaha milik negara rugi rugi rakyat indonesia pimpin orang dungu rugi massal ganti presiden,1
453,453,ahok pilih kepala daerah daerah khusus ibukota sembako kalah telak,0
454,454,iya rakyat adu domba jokowi perintah partai taipan,1
455,455,sunat titit kalah anjing ahok hehe,1
456,456,terima kasih jaga pancasila ancam bahaya laten komunis,0
457,457,bukti sahabat sejati putra mantan presiden putra presiden moga abadi abad usia kupon nya,0
458,458,rakyat indonesia juta cari ganti jokowi bingung otak buntu nih cebong,1
459,459,lagu bangsa yunani bait depp bahasa jerman idiot,0
460,460,moga lancar mayoritas pilih jawa timur saifullah yusuf gus ipul gubernur provinsi jawa timur saudara makmur gus ipul puti menang gus ipul mbak puti,0
461,461,tangkap unggah obrol mesum rekayasa rekayasa kelompok kiri pesan sih kiri tuju kuasa sih kiri lengser jokowi,1
462,462,manusia homo anjir,1
463,463,a tenang suka telat,0
464,464,tokoh presiden ri baju habibie ketua dewan bina golkar aburizal bakrie hadir thgolkar,0
465,465,minggir jalan turun eh maju jorok bego,1
466,466,rakyat rakyat rakyat figur teriak anti asing asing pro asing asing kubu oposan banyak minum oplos iya mendem ntetapjokowi xf xf x xd npilih,1
467,467,tolol kelompok anjing,1
468,468,myanmar mayoritas islam tindas bunuh muslim jihad jihad harta,1
469,469,anies foto ahok nista agama uniform resource locator,1
470,470,gara gara tuan guru bajang terang benderang kerja niat maju bangsa susul adik yusuf isu asing,0
471,471,goblok banget nih main screenshot cerita instagram cowok habis sidang skripsi haha caca bego banget panik asli xf xf x xad xf xf x xad xf xf x xad xf xf x xad,0
472,472,sabar tunggu kebelet ya prabowo,1
473,473,panitia khusus dewan wakil rakyat hak angket divestasi freepon buta divestasi freepodgn skema kredit perban modus keruk rente rezim logistik pilih presiden kaya oknum kuasa,1
474,474,asing try testimoni haha,0
475,475,atomg kepo suka monyet,0
476,476,bacot sakit orang mending cermin,0
477,477,kakak nak kahwin malas mak pakwe malas mak cari pakwe kawan lelaki k xe x xa,0
478,478,undang undang md,0
479,479,deklarasi pilih kepala daerah aman anti hoaks pb jabon,0
480,480,tutup badan pakai taplak buru,0
481,481,bicara pakai alam universitas universitas katolik larang taung organisasi mahasiswa katolik uang usaha tengah pakai fasilitas kampus giat open recruitment promosi universitas islam,0
482,482,polisi selidik asma kait sih anies sandi kait ramai nih gubernur hasil sebar benci uniform resource locator,1
483,483,tomohon pusat ajar agama kristen katolik khusus doa meditasi bukit kasih suci indah tenang tomohon international flower festival,0
484,484,ooo islam nusantara qiyas hindu nusantara,0
485,485,cek komisi berantas korupsi periksa gubernur sumatra utara calon wakil gubernur ijeck sah komisi berantas korupsi periksa gubernur sumatra,0
486,486,lalat serangga temu bangkai tempat sembunyi,0
487,487,pro rakyat asing,0
488,488,berengsek anjirittt siaaaaallllllll benciiiiiiiiiiiiiiiiiiiii jahaaaaaaaaaaatttttttt,1
489,489,iklan ahok jahat ahok cipta bara api rakyat pribumi tionghoa balut fobia ahok kafir racist,1
490,490,buya yahya salah ulama nu lurus tukar agama uang pangkat duduk suara buya yahya suara benar,0
491,491,madinah negara pimpin rasulullah lanjut khulafaur rasyidin bukti rasul kirim surat negara janji negara atur ekonomi masyarakat jihad lawa,0
492,492,ph for all ideologi agenda sarang kubang dalam liberal sekuler syiah ah evangelis humanis ateis finis free thinker murtad lgbt islamis makhluk spesies join,0
493,493,dicalonpresidenkan kalang asing asing konco media dukung ramai tolak khawatir jahat main kotor negeri diberangusss reklamasi jakarta ngantipresiden,1
494,494,kunyuk nih orang kasih kendor nih ciduk,1
495,495,menang anies sandi batal hukum,1
496,496,bilang nabi sunnah amal relevan relevansi sunnah mudarat next mana onta sesuai hasanah lokal mudarat ya amal,0
497,497,bangsat kuadrat ya,1
498,498,lapor ganjar pranowo djuju purwantoro bang jafar bang jafar dukung anies sandi daerah khusus ibukota sila simpul arah lapor ganjar pranowo baca puisi karya gus mus,0
499,499,damai untuk agama untuk agama kitab suci alquran an orang kristen taat urus muslim muslim taat hormat,0
500,500,allah dunia manusia cinta benci sadar ber agama kecuali cinta barang sadar ber agama allah cinta nya a,0
501,501,admin dendam admin tolol,1
502,502,sa upil onta xf xf x x xf xf x x xf xf x x,1
503,503,mungut mana orang tampang cebong aku ulama muda,1
504,504,ya tunggu jalur nya lengser jokowi jokowi end,1
505,505,rakyat indonesia lihat azab poltak mulut bangkai pelihara,1
506,506,putus hati cakap terkadang bodoh tah,0
507,507,lya allah barel barang duga bom merinding asli ya allah takut beli dimsum bayang jadi xf xf x xad xf xf x xad,0
508,508,klaim bani bong toleran pancasilais bineka aktivis islamis yaelah dasar tutup botol penyok xf xf x x,1
509,509,tuju presiden partai adil sejahtera,0
510,510,janji buka juta lapang kerja atur presiden mulus tenaga kerja asing janji swasembada pangan impor beras garam janji turun harga bahan bakar minyak tarif dasar listrik bahan bakar minyak tarif dasar listrik din,0
511,511,maaf mana letak martabat amp wibawa negara satu republik indonesia negara daulat negara satu republik indonesia tanah pribumi selamat negara satu republik indonesia,0
512,512,penjara nista agama turun,1
513,513,besok prabowo calon presiden teriak teriak indonesia percaya ya pakai isu sara nih,1
514,514,tau valak tai banget,0
515,515,sih banci bikin sensasi nih uniform resource locator,1
516,516,jabat bikin kampung anies sandi rusuh kerja orang,1
517,517,xf xf x xa jahat anak orang xf xf x xa begini haha kali jahat anak orang suparji ribu kali jahat titit sinting ya,1
518,518,melayu hidang daging lembu tetamu hindu sensitivitas,1
519,519,menteri agama urus teroris islam orang gus mus buang islam,1
520,520,lupa besok pagi sidang dadar haha anjir anjir mampus,0
521,521,paham jawa timur nasihat gubernur mas buruh pabrik sayang potensi mas eh,0
522,522,lengser jokowi megawati lengser ahok lengser ahok padam lilin nusantara,1
523,523,bantu lengser jokowi,1
524,524,kuat fitnah menteri agama lgbt haram lebai fitnah suci manifesto ph stabil harga minyak next generation network subsidi harga minyak tanggung raja,0
525,525,bengkal tuan rumah pekan ilmiah olahraga seni mahasiswa mahasiswa kampus islam riau pulau riau,0
526,526,calon calon marah bos langsung resign cupu,1
527,527,favorit kerjain tugas bux kupon gratis teman xf xf x x sok lucky tugas plus curhat pokok pulang pas telepon xf xf x x makan mi ayam rica jajan mi goreng,0
528,528,prabowo anis matta cocok apa hadap benteng bahagia sentuh,0
529,529,serang wa wa cebong,0
530,530,cebong kacung dungu tulang rusuk,1
531,531,korea pop e bom ta,0
532,532,jokowi motor listrik produsen motor langsung lirik papua presiden joko gue,0
533,533,berengsek adik ku cebur tertawa,0
534,534,unjuk indonesia tuntut lengser jokowi,1
535,535,bantah iman allah subhanahu wa taala iman biadab wajib lopor buang islam,1
536,536,bani cebong girang,1
537,537,kriminalisasi ulama,0
538,538,asalamualaikum ya video hina presiden angkat indonesia lawyers club biar tau adil terima kasih wassalammualaykum,0
539,539,rapi jakarta sakit hati pura pura diam calon presiden pikir asing,1
540,540,tai banget dit,1
541,541,lae ferdinan cocok jokowi lengser trotoar tengah jalan seruduk b lo,1
542,542,ilmu ajar buruk akhlak ajar bekal anak anak ilmu tahu akhlak tuan guru bajang zainul majdi tuan guru bajang indonesia tgbpresiden,0
543,543,jelek berengsek mampus,1
544,544,banget duduk kontol kayak tusuk perut kuda duduk bokep gratis memek ngentot,0
545,545,yusuf mansyur masuk lingkar istana rezim musibah umat islam khianat urus dunia,0
546,546,negara kirim tenaga kerja indonesia negara indonesia larang tenaga kerja asing masuk perintah perhati lindung tenaga kerja lokal nurl,0
547,547,mesti fahri hamzah kasih kerja bawa tas presiden cocok iya,1
548,548,haha tulang orang batak mana tulang manusia orang batak kali luhut binsar panjaitan orang batak orang tionghoa sesat batak murtad,1
549,549,gera instan peluk hapus stigma negatif wanita cadar sifat insidental bom teroris pret xf xf x xa,1
550,550,salah problem dasar umat islam dunia miskin,0
551,551,mohon blokir akun provokatif pecah belah akun bayar antek dolar cc,0
552,552,usir rohingya indonesia rohingya nista gadis buddha myanmar,1
553,553,oknum kali pendeta rahib agama jarang dengar sih buddha hindu klaim sempurna bawa damai heboh masuk pindah agam,0
554,554,asing lini xf xf x x,0
555,555,tiru nabi lajur utama onta lajur kiri mobil motor,0
